owner	name	stars	title	url
yarnpkg	yarn	32201	yarn publish creates wrong tar content	https://github.com/yarnpkg/yarn/issues/1269
yarnpkg	yarn	32201	Bad file paths when publishing on Windows (backslash in package file paths)	https://github.com/yarnpkg/yarn/issues/3031
yarnpkg	yarn	32201	"On 'yarn install', yarn should report on bandwidth usage along with time taken"	https://github.com/yarnpkg/yarn/issues/3347
yarnpkg	yarn	32201	Autoclean deprecated cache folders (OS X, linux, etc)	https://github.com/yarnpkg/yarn/issues/3733
yarnpkg	yarn	32201	Remove or make the out of date warning less in-your-face for patch releases	https://github.com/yarnpkg/yarn/issues/3718
yarnpkg	yarn	32201	Login not supported with —non-interactive 	https://github.com/yarnpkg/yarn/issues/3450
yarnpkg	yarn	32201	"Command-specific flags `--ignore-scripts` shouldn't be shown with `yarn help`"	https://github.com/yarnpkg/yarn/issues/2735
yarnpkg	yarn	32201	Feature request: Add who requested package from original dependencies in verbose	https://github.com/yarnpkg/yarn/issues/3488
yarnpkg	yarn	32201	Standalone JS build (`yarn-0.14.0.js`) needs license file	https://github.com/yarnpkg/yarn/issues/549
yarnpkg	yarn	32201	Use shortand for gitlab dependencies	https://github.com/yarnpkg/yarn/issues/2774
yarnpkg	yarn	32201	Inconsistent config strings	https://github.com/yarnpkg/yarn/issues/4496
yarnpkg	yarn	32201	Multiple sub-scripts do not output progressively	https://github.com/yarnpkg/yarn/issues/4423
yarnpkg	yarn	32201	yarn why <pkg> should list all instances of a package inside the dependency tree	https://github.com/yarnpkg/yarn/issues/3228
yarnpkg	yarn	32201	Support --arch and --target_arch to build modules for other architectures	https://github.com/yarnpkg/yarn/issues/2221
babel	babel	28312	Incorrect parse error thrown for unexpected Flow code	https://github.com/babel/babel/issues/7954
babel	babel	28312	[preset-env] target.node=true should use package.engines.node	https://github.com/babel/babel/issues/7277
babel	babel	28312	@babel/core `cwd` option is not documented	https://github.com/babel/babel/issues/7918
babel	babel	28312	Tighten up parsing of Flow TypeCasts	https://github.com/babel/babel/issues/6698
babel	babel	28312	injecting external-helpers in a node app	https://github.com/babel/babel/issues/7357
babel	babel	28312	Validation error when using JSXSpreadChild	https://github.com/babel/babel/issues/7069
babel	babel	28312	Unexpected completion value using `insertAfter` in nested JSXElement	https://github.com/babel/babel/issues/6464
zeit	next.js	26728	Error when building project with inferno aliases	https://github.com/zeit/next.js/issues/4031
zeit	next.js	26728	example using-nerv not working	https://github.com/zeit/next.js/issues/3868
zeit	next.js	26728	Browser Back Button does not trigger window.onbeforeunload	https://github.com/zeit/next.js/issues/2694
zeit	next.js	26728	UI to show that code is compiling in the browser window	https://github.com/zeit/next.js/issues/4626
zeit	next.js	26728	Logic of with-react-i18next is incompatible with _app.js	https://github.com/zeit/next.js/issues/4532
zeit	next.js	26728	"Using <title> in _document.js's <Head> tag should show a warning to use _app.js instead"	https://github.com/zeit/next.js/issues/4596
zeit	next.js	26728	sw-precache-webpack-plugin navigateFallback setting not working in example nextjs implementation.	https://github.com/zeit/next.js/issues/4464
zeit	next.js	26728	Improve example of with-ant-design-less	https://github.com/zeit/next.js/issues/4582
zeit	next.js	26728	with-ant-design bundle file is too big	https://github.com/zeit/next.js/issues/4101
zeit	next.js	26728	Typescript examples are broken	https://github.com/zeit/next.js/issues/4528
zeit	next.js	26728	Wrong imports in with-redux/lib/with-redux-store.js	https://github.com/zeit/next.js/issues/4507
zeit	next.js	26728	Update with-universal-configuration example	https://github.com/zeit/next.js/issues/4498
zeit	next.js	26728	Replace `on-demand-retries` XHR ping with websocket	https://github.com/zeit/next.js/issues/4495
zeit	next.js	26728	styled-component overridden on hot reload	https://github.com/zeit/next.js/issues/4068
zeit	next.js	26728	aws-serverless-express and serverless example	https://github.com/zeit/next.js/issues/4482
zeit	next.js	26728	"Koa Isomorphic App 404's after npm run build"	https://github.com/zeit/next.js/issues/4441
zeit	next.js	26728	with-react-helmet bug in production mode	https://github.com/zeit/next.js/issues/3534
zeit	next.js	26728	with-react-intl example: use react-intl-translations-manager instead of custom script	https://github.com/zeit/next.js/issues/1990
zeit	next.js	26728	with-react-native-web - example - Expected server HTML to contain a matching <div> in <div>.	https://github.com/zeit/next.js/issues/4465
zeit	next.js	26728	Next 5.0+ and Styletron server-side rendering is broken	https://github.com/zeit/next.js/issues/4216
zeit	next.js	26728	Can not execute `with-relay-modern` according to README by error	https://github.com/zeit/next.js/issues/4251
zeit	next.js	26728	`shallowEquals` throws when using custom server and not passing an object for query to `app.render`	https://github.com/zeit/next.js/issues/2943
zeit	next.js	26728	Suggested documentation improvements	https://github.com/zeit/next.js/issues/1069
zeit	next.js	26728	Anyone have an example of how to implement subscriptions?	https://github.com/zeit/next.js/issues/3261
zeit	next.js	26728	How to use a local IP address instead of localhost ?	https://github.com/zeit/next.js/issues/4025
zeit	next.js	26728	"Add README section: ""Asset Management/Optimisation"""	https://github.com/zeit/next.js/issues/3265
zeit	next.js	26728	Document how to do stuff differently server-side vs. client-side	https://github.com/zeit/next.js/issues/1229
zeit	next.js	26728	Example app: fb-like chat tabs	https://github.com/zeit/next.js/issues/245
TryGhost	Ghost	26008	Remove broken xmlrpc ping	https://github.com/TryGhost/Ghost/issues/9644
TryGhost	Ghost	26008	`{{url}}` helper shows incorrect url when subdirectory equals post slug	https://github.com/TryGhost/Ghost/issues/9687
TryGhost	Ghost	26008	"Need to click submit button twice in ""Invite user"" modal with validation error"	https://github.com/TryGhost/Ghost/issues/7131
TryGhost	Ghost	26008	Invite user modal: Field focus and tabbing	https://github.com/TryGhost/Ghost/issues/7132
TryGhost	Ghost	26008	Malformed markup on team page	https://github.com/TryGhost/Ghost/issues/9581
TryGhost	Ghost	26008	Mobile responsive issues in admin area	https://github.com/TryGhost/Ghost/issues/9239
TryGhost	Ghost	26008	"Adding punctuation to the end of a slug doesn't update the slug field"	https://github.com/TryGhost/Ghost/issues/9269
storybooks	storybook	25408	KnockoutJS framework support	https://github.com/storybooks/storybook/issues/3810
storybooks	storybook	25408	Chromeless Support for Storyshots	https://github.com/storybooks/storybook/issues/3623
storybooks	storybook	25408	Categories are sorted but Stories order is uncertain	https://github.com/storybooks/storybook/issues/3688
storybooks	storybook	25408	Add ability to sort roots for stories	https://github.com/storybooks/storybook/issues/3730
storybooks	storybook	25408	Add support for launching Storybook with different groups of files	https://github.com/storybooks/storybook/issues/3704
storybooks	storybook	25408	Up/Down Arrow Support	https://github.com/storybooks/storybook/issues/3702
storybooks	storybook	25408	Setting publicPath almost works.	https://github.com/storybooks/storybook/issues/3172
storybooks	storybook	25408	Feature request: Support ui-related query params in addon-links	https://github.com/storybooks/storybook/issues/3787
storybooks	storybook	25408	[addon-a11y] Usability	https://github.com/storybooks/storybook/issues/3641
storybooks	storybook	25408	Warning for wrongly-imported addons	https://github.com/storybooks/storybook/issues/3765
storybooks	storybook	25408	Proposal: Image snapshots with webdriverio for cross-browser visual regression testing	https://github.com/storybooks/storybook/issues/3734
zeit	hyper	24339	"Hyper CLI doesn't print a newline after unknown options"	https://github.com/zeit/hyper/issues/3105
zeit	hyper	24339	"Hyper CLI command not installed if /usr/local/bin doesn't exist"	https://github.com/zeit/hyper/issues/2829
zeit	hyper	24339	Crashes on open with invalid config	https://github.com/zeit/hyper/issues/1589
zeit	hyper	24339	"Setting bell to false doesn't prevent sounds on Window 10"	https://github.com/zeit/hyper/issues/1613
zeit	hyper	24339	need better instructions for Linux install	https://github.com/zeit/hyper/issues/1229
zeit	hyper	24339	Upgrade to Electron v2	https://github.com/zeit/hyper/issues/2966
zeit	hyper	24339	Create options around scrollback buffer	https://github.com/zeit/hyper/issues/280
zeit	hyper	24339	Cannot create windows on macOS (with Little Snitch)	https://github.com/zeit/hyper/issues/1829
zeit	hyper	24339	Add startup/working directory config	https://github.com/zeit/hyper/issues/3000
zeit	hyper	24339	Add flow/typescript toolchain/workflow	https://github.com/zeit/hyper/issues/2702
zeit	hyper	24339	Make fullscreen look pretty (Title bar is transparent and overlaps content on fullscreen)	https://github.com/zeit/hyper/issues/5
zeit	hyper	24339	Use Hyper CLI to open multiple windows and tabs with configuration	https://github.com/zeit/hyper/issues/462
zeit	hyper	24339	Move app version string from app/package.json to root package.json	https://github.com/zeit/hyper/issues/2894
zeit	hyper	24339	Add Hyper CLI to user PATH without reboot needing	https://github.com/zeit/hyper/issues/2823
zeit	hyper	24339	Unfocus term when window is unfocused	https://github.com/zeit/hyper/issues/2738
zeit	hyper	24339	Document that plugins can require Electron	https://github.com/zeit/hyper/issues/398
zeit	hyper	24339	Hanging when behind a proxy with authentication	https://github.com/zeit/hyper/issues/1612
zeit	hyper	24339	Retain commented out plugins when installing/uninstalling plugins from the cli	https://github.com/zeit/hyper/issues/2756
zeit	hyper	24339	Auto-update if all windows closed	https://github.com/zeit/hyper/issues/1325
zeit	hyper	24339	To support a single cross-platform settings file some of the settings should be platform specific (like in VS Code)	https://github.com/zeit/hyper/issues/2584
zeit	hyper	24339	Prompt before closing the app when a process is running	https://github.com/zeit/hyper/issues/684
zeit	hyper	24339	"How to change default windowSize on macOS isn't apparent/explained"	https://github.com/zeit/hyper/issues/1393
zeit	hyper	24339	"Add support for a iTerm 2-escue 'Smart window placement' option"	https://github.com/zeit/hyper/issues/683
serverless	serverless	24329	Vulnerabilites Report for Serverless	https://github.com/serverless/serverless/issues/5067
serverless	serverless	24329	"Create command didn't use service name given as -n option."	https://github.com/serverless/serverless/issues/5070
serverless	serverless	24329	--template-path out of memory error when referencing the home dir (~/...)	https://github.com/serverless/serverless/issues/4724
serverless	serverless	24329	CLI argument being converted to number and rounded up	https://github.com/serverless/serverless/issues/5050
serverless	serverless	24329	Quick-start documentation pages links broken in Github	https://github.com/serverless/serverless/issues/3916
serverless	serverless	24329	functions with dot in name	https://github.com/serverless/serverless/issues/3665
serverless	serverless	24329	C# example for Azure	https://github.com/serverless/serverless/issues/4875
serverless	serverless	24329	Keys of `event.headers` should be lower cased	https://github.com/serverless/serverless/issues/2765
serverless	serverless	24329	Custom LAMBDA_TASK_ROOT for invoke local	https://github.com/serverless/serverless/issues/3520
serverless	serverless	24329	Support VPC integration type for APIG	https://github.com/serverless/serverless/issues/4508
serverless	serverless	24329	"Can't parse variable system when a second argument is hard-coded"	https://github.com/serverless/serverless/issues/4624
serverless	serverless	24329	C# missing documentation details	https://github.com/serverless/serverless/issues/3853
serverless	serverless	24329	Validate dependancies are present before deploying	https://github.com/serverless/serverless/issues/4075
serverless	serverless	24329	"Undefined variables being casted to the ""undefined"" string"	https://github.com/serverless/serverless/issues/3491
serverless	serverless	24329	Remove deprecated SError reference	https://github.com/serverless/serverless/issues/3175
serverless	serverless	24329	Update test glob pattern to correctly exclude node_modules directories	https://github.com/serverless/serverless/issues/3417
serverless	serverless	24329	build.sh uses `apt-get` in C# project on OSX	https://github.com/serverless/serverless/issues/3271
serverless	serverless	24329	Move service validations in services validate method	https://github.com/serverless/serverless/issues/3163
serverless	serverless	24329	"Cannot use "" in body for scheduling"	https://github.com/serverless/serverless/issues/3069
serverless	serverless	24329	"Make it easier to remove services from CF that you don't have files for locally"	https://github.com/serverless/serverless/issues/2202
serverless	serverless	24329	Update docs for new API Gateway integration types	https://github.com/serverless/serverless/issues/3646
serverless	serverless	24329	DX: Consistent error messages when running commands without serverless.yml	https://github.com/serverless/serverless/issues/2116
serverless	serverless	24329	Add more documentation about --verbose mode for info plugin	https://github.com/serverless/serverless/issues/3485
serverless	serverless	24329	Improvements to csharp documentation	https://github.com/serverless/serverless/issues/3396
serverless	serverless	24329	Add tests for virtualenv support in invoke local 	https://github.com/serverless/serverless/issues/3350
serverless	serverless	24329	Document logical id generation for path variables in urls	https://github.com/serverless/serverless/issues/3343
serverless	serverless	24329	wish: document whether .serverless should be checked into Git	https://github.com/serverless/serverless/issues/3137
serverless	serverless	24329	VPC Configuration Role Docs	https://github.com/serverless/serverless/issues/3076
serverless	serverless	24329	Region handling should respect other config parameters and not set a default region	https://github.com/serverless/serverless/issues/2151
gatsbyjs	gatsby	22991	Emphasize file names	https://github.com/gatsbyjs/gatsby/issues/5608
gatsbyjs	gatsby	22991	[1.0] Plugins wishlist (and example sites)	https://github.com/gatsbyjs/gatsby/issues/1199
gatsbyjs	gatsby	22991	[www] Make docsearch non-blocking on v2 www site	https://github.com/gatsbyjs/gatsby/issues/6107
gatsbyjs	gatsby	22991	"Gatsby doesn't redirect in the browser on the initial render which means a 404 is temporarily shown"	https://github.com/gatsbyjs/gatsby/issues/5329
